risk_score,risk_level,ml_contribution,anomaly_contribution,rule_contribution,ml_fraud_prob,is_flagged,risk_factors,isFraud
35.0,LOW,0.08,4.91,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.62,LOW,0.05,6.57,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.87,LOW,0.08,4.78,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.61,LOW,0.0,5.61,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.95,LOW,0.02,4.93,30,0.0004,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.93,LOW,0.25,6.68,0,0.005,False,[],0
35.61,LOW,0.05,5.57,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.08,LOW,0.0,5.08,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.31,LOW,0.01,5.31,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.28,LOW,0.01,6.27,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.96,LOW,0.17,6.79,30,0.0034,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.98,LOW,0.6,5.39,30,0.0119,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
34.98,LOW,0.09,4.89,30,0.0018,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.47,LOW,0.62,6.85,0,0.0125,False,[],0
35.47,LOW,0.0,5.47,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.22,LOW,0.17,5.06,30,0.0033,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.2,LOW,0.0,5.2,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.78,LOW,0.01,5.78,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.46,LOW,0.0,7.46,0,0.0,False,[],0
35.0,LOW,0.05,4.95,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
38.17,LOW,0.14,8.03,30,0.0028,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.17,LOW,0.01,5.16,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.13,LOW,0.01,5.13,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.01,LOW,0.0,7.0,7,0.0,False,['Destination had zero balance'],0
35.36,LOW,0.0,5.36,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.42,5.27,30,0.0085,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.64,LOW,0.3,6.33,0,0.0061,False,[],0
36.02,LOW,0.0,6.02,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.65,LOW,0.0,5.65,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.67,LOW,0.0,6.67,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.06,LOW,0.06,5.0,30,0.0012,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.71,LOW,0.22,6.5,30,0.0043,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.98,LOW,0.0,5.98,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.17,LOW,0.0,6.17,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.63,LOW,0.1,5.53,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.43,LOW,0.0,6.43,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.33,LOW,0.06,5.27,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.24,LOW,0.05,5.19,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.8,LOW,0.01,5.79,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.62,LOW,0.0,5.62,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.06,LOW,0.2,4.86,30,0.0039,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.64,LOW,0.15,5.49,30,0.003,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.66,LOW,0.22,6.45,30,0.0043,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.1,LOW,0.0,6.1,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.84,LOW,0.0,5.84,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.78,LOW,0.08,6.7,0,0.0017,False,[],0
34.97,LOW,0.01,4.97,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.2,LOW,0.3,4.91,30,0.0059,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.46,LOW,0.0,7.46,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.73,LOW,0.0,5.73,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
15.91,LOW,0.67,8.24,7,0.0134,False,['Destination had zero balance'],0
37.62,LOW,0.0,7.62,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
38.05,LOW,0.0,8.05,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.36,LOW,0.0,5.36,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.63,LOW,0.0,5.63,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.79,LOW,0.0,5.79,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.9,LOW,0.8,5.09,30,0.0161,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.68,LOW,0.0,6.68,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.79,LOW,0.24,9.56,30,0.0047,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.27,LOW,0.45,4.82,30,0.0091,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.08,5.45,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.47,LOW,0.51,5.96,30,0.0102,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.08,LOW,0.08,5.0,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.48,LOW,0.0,7.48,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.04,LOW,0.0,7.04,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.76,LOW,0.0,6.76,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.84,LOW,0.0,6.84,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.01,LOW,0.05,4.96,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.05,LOW,0.01,6.05,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.31,LOW,0.04,5.27,30,0.0008,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.56,LOW,0.05,6.51,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.12,LOW,0.0,7.12,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.82,LOW,0.52,5.3,30,0.0103,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.89,LOW,0.08,4.81,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.08,LOW,0.0,6.08,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.28,LOW,0.0,5.28,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.78,LOW,0.06,5.72,30,0.0012,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.17,LOW,0.01,5.16,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.02,LOW,0.01,5.01,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.55,LOW,0.0,5.55,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.62,LOW,0.0,5.62,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.8,LOW,0.14,5.66,30,0.0028,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
16.65,LOW,0.08,6.57,10,0.0016,False,['>90% of balance transferred'],0
35.99,LOW,0.0,5.99,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.82,LOW,0.01,5.81,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.62,LOW,0.01,5.62,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.35,LOW,0.58,6.76,0,0.0117,False,[],0
35.03,LOW,0.09,4.94,30,0.0018,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.08,LOW,0.0,5.08,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.86,LOW,0.0,6.86,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.86,LOW,0.01,5.85,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.6,LOW,0.05,5.56,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.02,LOW,0.0,6.02,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.55,LOW,0.0,6.55,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.23,LOW,1.03,5.2,30,0.0205,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.9,LOW,0.01,5.89,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.45,LOW,0.11,7.34,0,0.0022,False,[],0
37.88,LOW,0.0,7.88,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
34.97,LOW,0.01,4.96,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.08,LOW,0.08,5.0,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.25,LOW,0.05,5.2,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.03,LOW,0.71,5.32,30,0.0143,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
